CustomerCode,CountryCode,FMSerialnumber,Month,Year,Period
953234,SA,870751123,04,2019,201904
953234,SA,870751123,05,2019,201905
953234,SA,870751123,06,2019,201906
953234,SA,870751123,07,2019,201907
953234,SA,870751123,08,2019,201908
953234,SA,870751123,09,2019,201909
953234,SA,870751123,10,2019,201910
953234,SA,870751123,12,2019,201912
952870,EG,873051079,11,2019,201911
952870,EG,873051098,11,2019,201911
952870,EG,873051088,11,2019,201911
952870,EG,873051102,11,2019,201911
952334,AO,850251014,01,2019,201901
952334,AO,870151026,01,2019,201901
952334,AO,850251014,02,2019,201902
952334,AO,870151026,02,2019,201902
952334,AO,850251014,03,2019,201903
952334,AO,870151026,03,2019,201903
952334,AO,850251014,04,2019,201904
952334,AO,870151026,04,2019,201904
952334,AO,850251014,05,2019,201905
952334,AO,870151026,05,2019,201905
952334,AO,850251014,06,2019,201906
952334,AO,870151026,06,2019,201906
952334,AO,850251014,07,2019,201907
952334,AO,870151026,07,2019,201907
952334,AO,850251014,08,2019,201908
952334,AO,870151026,08,2019,201908
952334,AO,850251014,09,2019,201909
952334,AO,870151026,09,2019,201909
952334,AO,850251014,10,2019,201910
952334,AO,870151026,10,2019,201910
952870,EG,873051114,11,2019,201911
952870,EG,853251057,11,2019,201911
952334,AO,850251014,12,2019,201912
952334,AO,870151026,12,2019,201912
955044,CD,8693 51 081,01,2019,201901
955044,CD,8693 51 081,02,2019,201902
955044,CD,8693 51 081,03,2019,201903
955044,CD,8693 51 081,04,2019,201904
955044,CD,8693 51 081,05,2019,201905
955044,CD,8693 51 081,06,2019,201906
955044,CD,8693 51 081,07,2019,201907
955044,CD,8693 51 081,08,2019,201908
955044,CD,8693 51 081,09,2019,201909
955044,CD,8693 51 081,10,2019,201910
952870,EG,853251059,11,2019,201911
955044,CD,8693 51 081,12,2019,201912
950916,KW,870751138,01,2019,201901
950916,KW,870751025,01,2019,201901
950916,KW,870751042,01,2019,201901
950916,KW,870751051,01,2019,201901
950916,KW,870751084,01,2019,201901
950916,KW,870751099,01,2019,201901
950916,KW,870751097,01,2019,201901
950916,KW,870751103,01,2019,201901
950916,KW,870751098,01,2019,201901
950916,KW,860351076,01,2019,201901
950916,KW,870151152,01,2019,201901
950916,KW,870151153,01,2019,201901
950916,KW,873051072,01,2019,201901
950916,KW,870751143,01,2019,201901
950916,KW,870751138,02,2019,201902
950916,KW,870751025,02,2019,201902
950916,KW,870751042,02,2019,201902
950916,KW,870751051,02,2019,201902
950916,KW,870751084,02,2019,201902
950916,KW,870751099,02,2019,201902
950916,KW,870751097,02,2019,201902
950916,KW,870751103,02,2019,201902
950916,KW,870751098,02,2019,201902
950916,KW,860351076,02,2019,201902
950916,KW,870151152,02,2019,201902
950916,KW,870151153,02,2019,201902
950916,KW,873051072,02,2019,201902
950916,KW,870751143,02,2019,201902
950916,KW,870751138,03,2019,201903
950916,KW,870751025,03,2019,201903
950916,KW,870751042,03,2019,201903
950916,KW,870751051,03,2019,201903
950916,KW,870751084,03,2019,201903
950916,KW,870751099,03,2019,201903
950916,KW,870751097,03,2019,201903
950916,KW,870751103,03,2019,201903
950916,KW,870751098,03,2019,201903
950916,KW,860351076,03,2019,201903
950916,KW,870151152,03,2019,201903
950916,KW,870151153,03,2019,201903
950916,KW,873051072,03,2019,201903
950916,KW,870751143,03,2019,201903
950916,KW,870751138,04,2019,201904
950916,KW,870751025,04,2019,201904
950916,KW,870751042,04,2019,201904
950916,KW,870751051,04,2019,201904
950916,KW,870751084,04,2019,201904
950916,KW,870751099,04,2019,201904
950916,KW,870751097,04,2019,201904
950916,KW,870751103,04,2019,201904
950916,KW,870751098,04,2019,201904
950916,KW,860351076,04,2019,201904
950916,KW,870151152,04,2019,201904
950916,KW,870151153,04,2019,201904
950916,KW,873051072,04,2019,201904
950916,KW,870751143,04,2019,201904
950916,KW,870751138,05,2019,201905
950916,KW,870751025,05,2019,201905
950916,KW,870751042,05,2019,201905
950916,KW,870751051,05,2019,201905
950916,KW,870751084,05,2019,201905
950916,KW,870751099,05,2019,201905
950916,KW,870751097,05,2019,201905
950916,KW,870751103,05,2019,201905
950916,KW,870751098,05,2019,201905
950916,KW,860351076,05,2019,201905
950916,KW,870151152,05,2019,201905
950916,KW,870151153,05,2019,201905
950916,KW,873051072,05,2019,201905
950916,KW,870751143,05,2019,201905
950916,KW,870751138,06,2019,201906
950916,KW,870751025,06,2019,201906
950916,KW,870751042,06,2019,201906
950916,KW,870751051,06,2019,201906
950916,KW,870751084,06,2019,201906
950916,KW,870751099,06,2019,201906
950916,KW,870751097,06,2019,201906
950916,KW,870751103,06,2019,201906
950916,KW,870751098,06,2019,201906
950916,KW,860351076,06,2019,201906
950916,KW,870151152,06,2019,201906
950916,KW,870151153,06,2019,201906
950916,KW,873051072,06,2019,201906
950916,KW,870751143,06,2019,201906
950916,KW,870751138,07,2019,201907
950916,KW,870751025,07,2019,201907
950916,KW,870751042,07,2019,201907
950916,KW,870751051,07,2019,201907
950916,KW,870751084,07,2019,201907
950916,KW,870751099,07,2019,201907
950916,KW,870751097,07,2019,201907
950916,KW,870751103,07,2019,201907
950916,KW,870751098,07,2019,201907
950916,KW,860351076,07,2019,201907
950916,KW,870151152,07,2019,201907
950916,KW,870151153,07,2019,201907
950916,KW,873051072,07,2019,201907
950916,KW,870751143,07,2019,201907
950916,KW,870751138,08,2019,201908
950916,KW,870751025,08,2019,201908
950916,KW,870751042,08,2019,201908
950916,KW,870751051,08,2019,201908
950916,KW,870751084,08,2019,201908
950916,KW,870751099,08,2019,201908
950916,KW,870751097,08,2019,201908
950916,KW,870751103,08,2019,201908
950916,KW,870751098,08,2019,201908
950916,KW,860351076,08,2019,201908
950916,KW,870151152,08,2019,201908
950916,KW,870151153,08,2019,201908
950916,KW,873051072,08,2019,201908
950916,KW,870751143,08,2019,201908
950916,KW,870751138,09,2019,201909
950916,KW,870751025,09,2019,201909
950916,KW,870751042,09,2019,201909
950916,KW,870751051,09,2019,201909
950916,KW,870751084,09,2019,201909
950916,KW,870751099,09,2019,201909
950916,KW,870751097,09,2019,201909
950916,KW,870751103,09,2019,201909
950916,KW,870751098,09,2019,201909
950916,KW,860351076,09,2019,201909
950916,KW,870151152,09,2019,201909
950916,KW,870151153,09,2019,201909
950916,KW,873051072,09,2019,201909
950916,KW,870751143,09,2019,201909
950916,KW,870751138,10,2019,201910
950916,KW,870751025,10,2019,201910
950916,KW,870751042,10,2019,201910
950916,KW,870751051,10,2019,201910
950916,KW,870751084,10,2019,201910
950916,KW,870751099,10,2019,201910
950916,KW,870751097,10,2019,201910
950916,KW,870751103,10,2019,201910
950916,KW,870751098,10,2019,201910
950916,KW,860351076,10,2019,201910
950916,KW,870151152,10,2019,201910
950916,KW,870151153,10,2019,201910
950916,KW,873051072,10,2019,201910
950916,KW,870751143,10,2019,201910
952870,EG,853251058,11,2019,201911
953269,SA,870751124,11,2019,201911
953234,SA,870751123,11,2019,201911
951730,SA,870151044,11,2019,201911
951735,SA,870151021,11,2019,201911
954269,SA,870151081,11,2019,201911
950916,KW,870751025,11,2019,201911
953466,EG,853251046,11,2019,201911
953466,EG,869351017,11,2019,201911
950916,KW,870751042,11,2019,201911
953466,EG,873051003,11,2019,201911
953466,EG,873051004,11,2019,201911
953466,EG,873051061,11,2019,201911
950916,KW,870151152,12,2019,201912
950916,KW,870151153,12,2019,201912
950916,KW,873051072,12,2019,201912
950916,KW,870751143,12,2019,201912
950916,KW,870751138,12,2019,201912
950916,KW,870751025,12,2019,201912
950916,KW,870751042,12,2019,201912
950916,KW,870751051,12,2019,201912
950916,KW,870751084,12,2019,201912
950916,KW,870751099,12,2019,201912
950916,KW,870751097,12,2019,201912
950916,KW,870751103,12,2019,201912
950916,KW,870751098,12,2019,201912
950916,KW,860351076,12,2019,201912
954126,SA,873051043,01,2019,201901
954126,SA,873751004,01,2019,201901
954126,SA,873051043,02,2019,201902
954126,SA,873751004,02,2019,201902
954126,SA,873051043,03,2019,201903
954126,SA,873751004,03,2019,201903
954126,SA,873051043,04,2019,201904
954126,SA,873751004,04,2019,201904
954126,SA,873051043,05,2019,201905
954126,SA,873751004,05,2019,201905
954126,SA,873051043,06,2019,201906
954126,SA,873751004,06,2019,201906
954126,SA,873051043,07,2019,201907
954126,SA,873751004,07,2019,201907
954126,SA,873051043,08,2019,201908
954126,SA,873751004,08,2019,201908
954126,SA,873051043,09,2019,201909
954126,SA,873751004,09,2019,201909
954126,SA,873051043,10,2019,201910
954126,SA,873751004,10,2019,201910
953466,EG,873051087,11,2019,201911
953466,EG,873051118,11,2019,201911
954126,SA,873051043,12,2019,201912
954126,SA,873751004,12,2019,201912
954515,NG,870151188,01,2019,201901
954515,NG,870151188,02,2019,201902
954515,NG,870151188,03,2019,201903
954515,NG,870151188,04,2019,201904
954515,NG,870151188,05,2019,201905
954515,NG,870151188,06,2019,201906
954515,NG,870151188,07,2019,201907
954515,NG,870151188,08,2019,201908
954515,NG,870151188,09,2019,201909
954515,NG,870151188,10,2019,201910
953466,EG,869351080,11,2019,201911
954515,NG,870151188,12,2019,201912
954515,NG,870151198,01,2019,201901
954515,NG,870151198,02,2019,201902
954515,NG,870151198,03,2019,201903
954515,NG,870151198,04,2019,201904
954515,NG,870151198,05,2019,201905
954515,NG,870151198,06,2019,201906
954515,NG,870151198,07,2019,201907
954515,NG,870151198,08,2019,201908
954515,NG,870151198,09,2019,201909
954515,NG,870151198,10,2019,201910
953466,EG,873051115,11,2019,201911
954515,NG,870151198,12,2019,201912
954255,TN,869351048,01,2019,201901
954255,TN,869351048,02,2019,201902
954255,TN,869351048,03,2019,201903
954255,TN,869351048,04,2019,201904
954255,TN,869351048,05,2019,201905
954255,TN,869351048,06,2019,201906
954255,TN,869351048,07,2019,201907
954255,TN,869351048,08,2019,201908
954255,TN,869351048,09,2019,201909
954255,TN,869351048,10,2019,201910
950916,KW,870751051,11,2019,201911
954255,TN,869351048,12,2019,201912
955416,ZA,869351061,01,2019,201901
955416,ZA,869351061,02,2019,201902
955416,ZA,869351061,03,2019,201903
955416,ZA,869351061,04,2019,201904
955416,ZA,869351061,05,2019,201905
955416,ZA,869351061,06,2019,201906
955416,ZA,869351061,07,2019,201907
955416,ZA,869351061,08,2019,201908
955416,ZA,869351061,09,2019,201909
954855,ZA,869351061,10,2019,201910
950916,KW,870751084,11,2019,201911
955416,ZA,869351061,12,2019,201912
954874,EG,873051101,12,2019,201912
954874,EG,853251013,12,2019,201912
954874,EG,873051101,01,2019,201901
954874,EG,873051101,02,2019,201902
954874,EG,873051101,03,2019,201903
954874,EG,873051101,04,2019,201904
954874,EG,873051101,05,2019,201905
954874,EG,873051101,06,2019,201906
954874,EG,873051101,07,2019,201907
954874,EG,873051101,08,2019,201908
954874,EG,873051101,09,2019,201909
954874,EG,873051101,10,2019,201910
950916,KW,870751099,11,2019,201911
954874,EG,853251013,01,2019,201901
954874,EG,853251013,02,2019,201902
954874,EG,853251013,03,2019,201903
954874,EG,853251013,04,2019,201904
954874,EG,853251013,05,2019,201905
954874,EG,853251013,06,2019,201906
954874,EG,853251013,07,2019,201907
954874,EG,853251013,08,2019,201908
954874,EG,853251013,09,2019,201909
954874,EG,853251013,10,2019,201910
950916,KW,870751097,11,2019,201911
954436,ZA,869351046,01,2019,201901
954436,ZA,869351056,01,2019,201901
954436,ZA,869351046,02,2019,201902
954436,ZA,869351056,02,2019,201902
954436,ZA,869351046,03,2019,201903
954436,ZA,869351056,03,2019,201903
954436,ZA,869351046,04,2019,201904
954436,ZA,869351056,04,2019,201904
954436,ZA,869351046,05,2019,201905
954436,ZA,869351056,05,2019,201905
954436,ZA,869351046,06,2019,201906
954436,ZA,869351056,06,2019,201906
954436,ZA,869351046,07,2019,201907
954436,ZA,869351056,07,2019,201907
954436,ZA,869351046,08,2019,201908
954436,ZA,869351056,08,2019,201908
954436,ZA,869351046,09,2019,201909
954436,ZA,869351056,09,2019,201909
954436,ZA,869351046,10,2019,201910
954436,ZA,869351056,10,2019,201910
950916,KW,870751103,11,2019,201911
950916,KW,870751098,11,2019,201911
954436,ZA,869351046,12,2019,201912
954436,ZA,869351056,12,2019,201912
954436,ZA,869351089,01,2019,201901
954436,ZA,869351089,02,2019,201902
954436,ZA,869351089,03,2019,201903
954436,ZA,869351089,04,2019,201904
954436,ZA,869351089,05,2019,201905
954436,ZA,869351089,06,2019,201906
954436,ZA,869351089,07,2019,201907
954436,ZA,869351089,08,2019,201908
954436,ZA,869351089,09,2019,201909
954436,ZA,869351089,10,2019,201910
950916,KW,860351076,11,2019,201911
954436,ZA,869351089,12,2019,201912
952760,OM,870151027,01,2019,201901
952760,OM,870151027,02,2019,201902
952760,OM,870151027,03,2019,201903
952760,OM,870151027,04,2019,201904
952760,OM,870151027,05,2019,201905
952760,OM,870151027,06,2019,201906
952760,OM,870151027,07,2019,201907
952760,OM,870151027,08,2019,201908
952760,OM,870151027,09,2019,201909
952760,OM,870151027,10,2019,201910
950916,KW,870151152,11,2019,201911
952760,OM,870151027,12,2019,201912
954930,IQ,873051117,01,2019,201901
954930,IQ,873051117,02,2019,201902
954930,IQ,873051117,03,2019,201903
954930,IQ,873051117,04,2019,201904
954930,IQ,873051117,05,2019,201905
954930,IQ,873051117,06,2019,201906
954930,IQ,873051117,07,2019,201907
954930,IQ,873051117,08,2019,201908
954930,IQ,873051117,09,2019,201909
954930,IQ,873051117,10,2019,201910
950916,KW,870151153,11,2019,201911
954930,IQ,873051117,12,2019,201912
954930,IQ,871251014,01,2019,201901
954930,IQ,871251014,02,2019,201902
954930,IQ,871251014,03,2019,201903
954930,IQ,871251014,04,2019,201904
954930,IQ,871251014,05,2019,201905
954930,IQ,871251014,06,2019,201906
954930,IQ,871251014,07,2019,201907
954930,IQ,871251014,08,2019,201908
954930,IQ,871251014,09,2019,201909
954930,IQ,871251014,10,2019,201910
950916,KW,873051072,11,2019,201911
954930,IQ,871251014,12,2019,201912
954410,TR,853251035,01,2019,201901
954410,TR,853251035,02,2019,201902
954410,TR,853251035,03,2019,201903
954410,TR,853251035,04,2019,201904
954410,TR,853251035,05,2019,201905
954410,TR,853251035,06,2019,201906
954410,TR,853251035,07,2019,201907
954410,TR,853251035,08,2019,201908
954410,TR,853251035,09,2019,201909
954410,TR,853251035,10,2019,201910
950916,KW,870751143,11,2019,201911
954410,TR,853251035,12,2019,201912
955143,AE,870151052,01,2019,201901
955143,AE,870151052,02,2019,201902
955143,AE,870151052,03,2019,201903
955143,AE,870151052,04,2019,201904
955143,AE,870151052,05,2019,201905
955143,AE,870151052,06,2019,201906
955143,AE,870151052,07,2019,201907
955143,AE,870151052,08,2019,201908
955143,AE,870151052,09,2019,201909
955143,AE,870151052,10,2019,201910
922315,KW,820151071,11,2019,201911
955143,AE,870151052,12,2019,201912
954335,DZ,873051081,01,2019,201901
954335,DZ,869351055,01,2019,201901
954335,DZ,873051081,02,2019,201902
954335,DZ,869351055,02,2019,201902
954335,DZ,873051081,03,2019,201903
954335,DZ,869351055,03,2019,201903
954335,DZ,873051081,04,2019,201904
954335,DZ,869351055,04,2019,201904
954335,DZ,873051081,05,2019,201905
954335,DZ,869351055,05,2019,201905
954335,DZ,873051081,06,2019,201906
954335,DZ,869351055,06,2019,201906
954335,DZ,873051081,07,2019,201907
954335,DZ,869351055,07,2019,201907
954335,DZ,873051081,08,2019,201908
954335,DZ,869351055,08,2019,201908
954335,DZ,873051081,09,2019,201909
954335,DZ,869351055,09,2019,201909
954335,DZ,873051081,10,2019,201910
954335,DZ,869351055,10,2019,201910
951735,SA,869351052,11,2019,201911
922315,KW,820351180,11,2019,201911
954335,DZ,873051081,12,2019,201912
954335,DZ,869351055,12,2019,201912
954335,DZ,869351084,01,2019,201901
954335,DZ,869351084,02,2019,201902
954335,DZ,869351084,03,2019,201903
954335,DZ,869351084,04,2019,201904
954335,DZ,869351084,05,2019,201905
954335,DZ,869351084,06,2019,201906
954335,DZ,869351084,07,2019,201907
954335,DZ,869351084,08,2019,201908
954335,DZ,869351084,09,2019,201909
954335,DZ,869351084,10,2019,201910
950528,SA,870151012,11,2019,201911
954335,DZ,869351084,12,2019,201912
954335,DZ,873051124,01,2019,201901
954335,DZ,873051124,02,2019,201902
954335,DZ,873051124,03,2019,201903
954335,DZ,873051124,04,2019,201904
954335,DZ,873051124,05,2019,201905
954335,DZ,873051124,06,2019,201906
954335,DZ,873051124,07,2019,201907
954335,DZ,873051124,08,2019,201908
954335,DZ,873051124,09,2019,201909
954335,DZ,873051124,10,2019,201910
922315,KW,870151162,11,2019,201911
954335,DZ,873051124,12,2019,201912
954967,ZA,869351082,01,2019,201901
954967,ZA,869351082,02,2019,201902
954967,ZA,869351082,03,2019,201903
954967,ZA,869351082,04,2019,201904
954967,ZA,869351082,05,2019,201905
954967,ZA,869351082,06,2019,201906
954967,ZA,869351082,07,2019,201907
954967,ZA,869351082,08,2019,201908
954967,ZA,869351082,09,2019,201909
954967,ZA,869351082,10,2019,201910
922315,KW,870751058,11,2019,201911
954967,ZA,869351082,12,2019,201912
951730,SA,873751002,01,2019,201901
951730,SA,873051018,01,2019,201901
951730,SA,873751002,02,2019,201902
951730,SA,873051018,02,2019,201902
951730,SA,870151044,02,2019,201902
951730,SA,873751002,03,2019,201903
951730,SA,873051018,03,2019,201903
951730,SA,870151044,03,2019,201903
951730,SA,873751002,04,2019,201904
951730,SA,873051018,04,2019,201904
951730,SA,870151044,04,2019,201904
951730,SA,873751002,05,2019,201905
951730,SA,873051018,05,2019,201905
951730,SA,870151044,05,2019,201905
951730,SA,873751002,06,2019,201906
951730,SA,873051018,06,2019,201906
951730,SA,870151044,06,2019,201906
951730,SA,873751002,07,2019,201907
951730,SA,873051018,07,2019,201907
951730,SA,870151044,07,2019,201907
951730,SA,873751002,08,2019,201908
951730,SA,873051018,08,2019,201908
951730,SA,870151044,08,2019,201908
951730,SA,873751002,09,2019,201909
951730,SA,873051018,09,2019,201909
951730,SA,870151044,09,2019,201909
951730,SA,873751002,10,2019,201910
951730,SA,873051018,10,2019,201910
951730,SA,870151044,10,2019,201910
922315,KW,870151109,11,2019,201911
952384,KW,870751122,11,2019,201911
952760,OM,870151027,11,2019,201911
951730,SA,870151044,01,2019,201901
951730,SA,873751002,12,2019,201912
951730,SA,873051018,12,2019,201912
951730,SA,870151044,12,2019,201912
951730,SA,873751048,01,2019,201901
951730,SA,873751048,02,2019,201902
951730,SA,873751048,03,2019,201903
951730,SA,873751048,04,2019,201904
951730,SA,873751048,05,2019,201905
951730,SA,873751048,06,2019,201906
951730,SA,873751048,07,2019,201907
951730,SA,873751048,08,2019,201908
951730,SA,873751048,09,2019,201909
951730,SA,873751048,10,2019,201910
953978,SA,870151171,11,2019,201911
951730,SA,873751048,12,2019,201912
954556,TR,860351008,01,2019,201901
954556,TR,860351008,02,2019,201902
954556,TR,860351008,03,2019,201903
954556,TR,860351008,04,2019,201904
954556,TR,860351008,05,2019,201905
954556,TR,860351008,06,2019,201906
954556,TR,860351008,07,2019,201907
954556,TR,860351008,08,2019,201908
954556,TR,860351008,09,2019,201909
954556,TR,860351008,10,2019,201910
953978,SA,869351044,11,2019,201911
954556,TR,860351008,12,2019,201912
955143,AE,870151052,11,2019,201911
952870,EG,871251015,11,2019,201911
952870,EG,871251016,11,2019,201911
951729,YE,870151034,11,2019,201911
952870,EG,871251020,11,2019,201911
952870,EG,873051060,01,2019,201901
952870,EG,869351051,01,2019,201901
952870,EG,873051079,01,2019,201901
952870,EG,873051060,02,2019,201902
952870,EG,869351051,02,2019,201902
952870,EG,873051079,02,2019,201902
952870,EG,873051060,03,2019,201903
952870,EG,869351051,03,2019,201903
952870,EG,873051079,03,2019,201903
952870,EG,873051060,04,2019,201904
952870,EG,869351051,04,2019,201904
952870,EG,873051079,04,2019,201904
952870,EG,873051060,05,2019,201905
952870,EG,869351051,05,2019,201905
952870,EG,873051079,05,2019,201905
952870,EG,873051060,06,2019,201906
952870,EG,869351051,06,2019,201906
952870,EG,873051079,06,2019,201906
952870,EG,873051060,07,2019,201907
952870,EG,869351051,07,2019,201907
952870,EG,873051079,07,2019,201907
952870,EG,873051060,08,2019,201908
952870,EG,869351051,08,2019,201908
952870,EG,873051079,08,2019,201908
952870,EG,873051060,09,2019,201909
952870,EG,869351051,09,2019,201909
952870,EG,873051079,09,2019,201909
952870,EG,873051060,10,2019,201910
952870,EG,869351051,10,2019,201910
952870,EG,873051079,10,2019,201910
951304,TR,860351041,11,2019,201911
955588,IQ,870751193,11,2019,201911
952870,EG,873051060,12,2019,201912
952870,EG,873051098,01,2019,201901
952870,EG,873051098,02,2019,201902
952870,EG,873051098,03,2019,201903
952870,EG,873051098,04,2019,201904
952870,EG,873051098,05,2019,201905
952870,EG,873051098,06,2019,201906
952870,EG,873051098,07,2019,201907
952870,EG,873051098,08,2019,201908
952870,EG,873051098,09,2019,201909
952870,EG,873051098,10,2019,201910
955104,IQ,873051131,11,2019,201911
952870,EG,869351051,12,2019,201912
952870,EG,873051088,01,2019,201901
952870,EG,873051088,02,2019,201902
952870,EG,873051088,03,2019,201903
952870,EG,873051088,04,2019,201904
952870,EG,873051088,05,2019,201905
952870,EG,873051088,06,2019,201906
952870,EG,873051088,07,2019,201907
952870,EG,873051088,08,2019,201908
952870,EG,873051088,09,2019,201909
952870,EG,873051088,10,2019,201910
952870,EG,873051079,12,2019,201912
952870,EG,873051102,01,2019,201901
952870,EG,873051102,02,2019,201902
952870,EG,873051102,03,2019,201903
952870,EG,873051102,04,2019,201904
952870,EG,873051102,05,2019,201905
952870,EG,873051102,06,2019,201906
952870,EG,873051102,07,2019,201907
952870,EG,873051102,08,2019,201908
952870,EG,873051102,09,2019,201909
952870,EG,873051102,10,2019,201910
952870,EG,873051098,12,2019,201912
952870,EG,873051088,12,2019,201912
952870,EG,873051102,12,2019,201912
952870,EG,873051114,01,2019,201901
952870,EG,873051114,02,2019,201902
952870,EG,873051114,03,2019,201903
952870,EG,873051114,04,2019,201904
952870,EG,873051114,05,2019,201905
952870,EG,873051114,06,2019,201906
952870,EG,873051114,07,2019,201907
952870,EG,873051114,08,2019,201908
952870,EG,873051114,09,2019,201909
952870,EG,873051114,10,2019,201910
952870,EG,873051114,12,2019,201912
952870,EG,853251057,01,2019,201901
952870,EG,853251057,02,2019,201902
952870,EG,853251057,03,2019,201903
952870,EG,853251057,04,2019,201904
952870,EG,853251057,05,2019,201905
952870,EG,853251057,06,2019,201906
952870,EG,853251057,07,2019,201907
952870,EG,853251057,08,2019,201908
952870,EG,853251057,09,2019,201909
952870,EG,853251057,10,2019,201910
952870,EG,853251057,12,2019,201912
952870,EG,853251059,01,2019,201901
952870,EG,853251059,02,2019,201902
952870,EG,853251059,03,2019,201903
952870,EG,853251059,04,2019,201904
952870,EG,853251059,05,2019,201905
952870,EG,853251059,06,2019,201906
952870,EG,853251059,07,2019,201907
952870,EG,853251059,08,2019,201908
952870,EG,853251059,09,2019,201909
952870,EG,853251059,10,2019,201910
952870,EG,853251059,12,2019,201912
952870,EG,853251058,01,2019,201901
952870,EG,853251058,02,2019,201902
952870,EG,853251058,03,2019,201903
952870,EG,853251058,04,2019,201904
952870,EG,853251058,05,2019,201905
952870,EG,853251058,06,2019,201906
952870,EG,853251058,07,2019,201907
952870,EG,853251058,08,2019,201908
952870,EG,853251058,09,2019,201909
952870,EG,853251058,10,2019,201910
952870,EG,853251058,12,2019,201912
950878,SY,870751004,01,2019,201901
950878,SY,870751030,01,2019,201901
950878,SY,870751004,02,2019,201902
950878,SY,870751030,02,2019,201902
950878,SY,870751004,03,2019,201903
950878,SY,870751030,03,2019,201903
950878,SY,870751004,04,2019,201904
950878,SY,870751030,04,2019,201904
950878,SY,870751004,05,2019,201905
950878,SY,870751030,05,2019,201905
950878,SY,870751004,06,2019,201906
950878,SY,870751030,06,2019,201906
950878,SY,870751004,07,2019,201907
950878,SY,870751030,07,2019,201907
950878,SY,870751004,08,2019,201908
950878,SY,870751030,08,2019,201908
950878,SY,870751004,09,2019,201909
950878,SY,870751030,09,2019,201909
950878,SY,870751004,10,2019,201910
950878,SY,870751030,10,2019,201910
954716,IQ,870151057,11,2019,201911
954556,TR,860351008,11,2019,201911
950878,SY,870751004,12,2019,201912
950878,SY,870751030,12,2019,201912
952277,LY,870151076,01,2019,201901
952277,LY,860351063,01,2019,201901
952277,LY,870151144,01,2019,201901
952277,LY,869351010,01,2019,201901
952277,LY,869351026,01,2019,201901
952277,LY,873051069,01,2019,201901
952277,LY,870151076,02,2019,201902
952277,LY,860351063,02,2019,201902
952277,LY,870151144,02,2019,201902
952277,LY,869351010,02,2019,201902
952277,LY,869351026,02,2019,201902
952277,LY,873051069,02,2019,201902
952277,LY,870151076,03,2019,201903
952277,LY,860351063,03,2019,201903
952277,LY,870151144,03,2019,201903
952277,LY,869351010,03,2019,201903
952277,LY,869351026,03,2019,201903
952277,LY,873051069,03,2019,201903
952277,LY,870151076,04,2019,201904
952277,LY,860351063,04,2019,201904
952277,LY,870151144,04,2019,201904
952277,LY,869351010,04,2019,201904
952277,LY,869351026,04,2019,201904
952277,LY,873051069,04,2019,201904
952277,LY,870151076,05,2019,201905
952277,LY,860351063,05,2019,201905
952277,LY,870151144,05,2019,201905
952277,LY,869351010,05,2019,201905
952277,LY,869351026,05,2019,201905
952277,LY,873051069,05,2019,201905
952277,LY,870151076,06,2019,201906
952277,LY,860351063,06,2019,201906
952277,LY,870151144,06,2019,201906
952277,LY,869351010,06,2019,201906
952277,LY,869351026,06,2019,201906
952277,LY,873051069,06,2019,201906
952277,LY,870151076,07,2019,201907
952277,LY,860351063,07,2019,201907
952277,LY,870151144,07,2019,201907
952277,LY,869351010,07,2019,201907
952277,LY,869351026,07,2019,201907
952277,LY,873051069,07,2019,201907
952277,LY,870151076,08,2019,201908
952277,LY,860351063,08,2019,201908
952277,LY,870151144,08,2019,201908
952277,LY,869351010,08,2019,201908
952277,LY,869351026,08,2019,201908
952277,LY,873051069,08,2019,201908
952277,LY,870151076,09,2019,201909
952277,LY,860351063,09,2019,201909
952277,LY,870151144,09,2019,201909
952277,LY,869351010,09,2019,201909
952277,LY,869351026,09,2019,201909
952277,LY,873051069,09,2019,201909
952277,LY,870151076,10,2019,201910
952277,LY,860351063,10,2019,201910
952277,LY,870151144,10,2019,201910
952277,LY,869351010,10,2019,201910
952277,LY,869351026,10,2019,201910
952277,LY,873051069,10,2019,201910
954930,IQ,873051117,11,2019,201911
952277,LY,873051069,12,2019,201912
952277,LY,870151076,12,2019,201912
952277,LY,860351063,12,2019,201912
952277,LY,870151144,12,2019,201912
952277,LY,869351010,12,2019,201912
952277,LY,869351026,12,2019,201912
953466,EG,853251046,01,2019,201901
953466,EG,869351017,01,2019,201901
953466,EG,870151143,01,2019,201901
953466,EG,873051003,01,2019,201901
953466,EG,873051004,01,2019,201901
953466,EG,873051061,01,2019,201901
953466,EG,873051087,01,2019,201901
953466,EG,853251046,02,2019,201902
953466,EG,869351017,02,2019,201902
953466,EG,870151143,02,2019,201902
953466,EG,873051003,02,2019,201902
953466,EG,873051004,02,2019,201902
953466,EG,873051061,02,2019,201902
953466,EG,873051087,02,2019,201902
953466,EG,853251046,03,2019,201903
953466,EG,869351017,03,2019,201903
953466,EG,870151143,03,2019,201903
953466,EG,873051003,03,2019,201903
953466,EG,873051004,03,2019,201903
953466,EG,873051061,03,2019,201903
953466,EG,873051087,03,2019,201903
953466,EG,853251046,04,2019,201904
953466,EG,869351017,04,2019,201904
953466,EG,870151143,04,2019,201904
953466,EG,873051003,04,2019,201904
953466,EG,873051004,04,2019,201904
953466,EG,873051061,04,2019,201904
953466,EG,873051087,04,2019,201904
953466,EG,853251046,05,2019,201905
953466,EG,869351017,05,2019,201905
953466,EG,870151143,05,2019,201905
